filename,width,height,class,xmin,ymin,xmax,ymax
dha_295.png,448,448,dha,38,43,197,185
dha_584.png,448,448,dha,17,29,205,191
dha_143.png,448,448,dha,35,31,169,161
dha_61.png,448,448,dha,52,44,211,185
dha_669.png,448,448,dha,10,0,197,219
dha_797.png,448,448,dha,35,33,182,169
dha_58.png,448,448,dha,28,0,210,176
dha_259.png,448,448,dha,9,35,188,185
dha_2.png,448,448,dha,37,34,169,156
dha_713.png,448,448,dha,38,44,192,182
dha_152.png,448,448,dha,33,15,190,185
dha_444.png,448,448,dha,36,21,186,180
dha_480.png,448,448,dha,25,19,199,184
dha_309.png,448,448,dha,53,58,202,156
dha_346.png,448,448,dha,35,37,185,186
dha_750.png,448,448,dha,31,43,190,177
dha_711.png,448,448,dha,43,19,192,159
dha_780.png,448,448,dha,19,14,204,177
dha_707.png,448,448,dha,33,21,192,185
dha_593.png,448,448,dha,20,39,179,177
dha_628.png,448,448,dha,17,2,210,201
dha_769.png,448,448,dha,35,28,182,176
dha_570.png,448,448,dha,145,15,301,125
dha_98.png,448,448,dha,27,24,175,185
dha_517.png,448,448,dha,57,9,234,142
dha_724.png,448,448,dha,46,32,184,157
dha_556.png,448,448,dha,20,15,179,176
dha_68.png,448,448,dha,29,32,174,171
dha_710.png,448,448,dha,60,57,191,172
dha_178.png,448,448,dha,56,46,206,182
dha_211.png,448,448,dha,48,19,196,190
dha_174.png,448,448,dha,31,43,190,177
dha_637.png,448,448,dha,73,26,231,112
dha_762.png,448,448,dha,24,27,195,171
dha_538.png,448,448,dha,23,18,178,171
dha_279.png,448,448,dha,52,37,196,119
dha_365.png,448,448,dha,29,28,175,182
dha_617.png,448,448,dha,46,44,206,201
dha_176.png,448,448,dha,38,10,210,198
dha_687.png,448,448,dha,23,0,206,211
dha_388.png,448,448,dha,23,30,177,172
dha_790.png,448,448,dha,34,6,201,170
dha_583.png,448,448,dha,24,17,182,191
dha_31.png,448,448,dha,28,33,190,168
dha_19.png,448,448,dha,39,45,192,180
dha_426.png,448,448,dha,26,14,194,155
dha_622.png,448,448,dha,42,11,189,161
dha_269.png,448,448,dha,36,32,201,197
dha_86.png,448,448,dha,8,18,213,188
dha_165.png,448,448,dha,33,36,180,170
dha_275.png,448,448,dha,85,27,211,120
dha_332.png,448,448,dha,46,32,184,151
dha_576.png,448,448,dha,51,38,179,155
dha_14.png,448,448,dha,95,27,215,112
dha_433.png,448,448,dha,44,29,186,159
dha_48.png,448,448,dha,23,0,209,206
dha_792.png,448,448,dha,27,21,191,179
dha_794.png,448,448,dha,2,0,223,174
dha_233.png,448,448,dha,8,17,213,188
dha_503.png,448,448,dha,117,43,234,141
dha_277.png,448,448,dha,13,0,214,188
dha_551.png,448,448,dha,67,56,196,146
dha_340.png,448,448,dha,41,16,195,161
dha_348.png,448,448,dha,39,22,251,135
dha_342.png,448,448,dha,23,27,202,193
dha_598.png,448,448,dha,26,37,173,166
dha_630.png,448,448,dha,55,52,198,177
dha_504.png,448,448,dha,3,13,215,216
dha_278.png,448,448,dha,22,16,207,193
dha_64.png,448,448,dha,30,23,184,157
dha_421.png,448,448,dha,48,51,194,187
dha_689.png,448,448,dha,9,20,212,185
dha_798.png,448,448,dha,43,31,203,181
dha_515.png,448,448,dha,40,14,195,165
dha_235.png,448,448,dha,24,27,195,171
dha_662.png,448,448,dha,29,21,194,182
dha_704.png,448,448,dha,18,35,180,179
dha_412.png,448,448,dha,33,35,187,189
dha_380.png,448,448,dha,35,31,199,203
dha_257.png,448,448,dha,35,33,182,169
dha_561.png,448,448,dha,33,30,186,175
dha_678.png,448,448,dha,51,45,210,186
dha_179.png,448,448,dha,34,1,202,175
dha_237.png,448,448,dha,33,17,196,190
dha_18.png,448,448,dha,93,44,259,142
dha_744.png,448,448,dha,28,15,203,168
dha_609.png,448,448,dha,82,18,266,131
dha_199.png,448,448,dha,32,28,170,166
dha_119.png,448,448,dha,48,68,195,161
dha_571.png,448,448,dha,74,30,263,145
dha_397.png,448,448,dha,30,20,184,159
dha_725.png,448,448,dha,16,30,202,203
dha_153.png,448,448,dha,32,39,180,175
dha_371.png,448,448,dha,18,50,168,223
dha_57.png,448,448,dha,58,47,174,157
dha_795.png,448,448,dha,47,29,202,182
dha_328.png,448,448,dha,34,33,192,167
dha_479.png,448,448,dha,16,15,194,200
dha_728.png,448,448,dha,35,7,201,169
dha_180.png,448,448,dha,113,25,249,117
dha_96.png,448,448,dha,20,35,216,210
dha_226.png,448,448,dha,26,7,194,203
dha_646.png,448,448,dha,3,0,222,173
dha_272.png,448,448,dha,19,22,178,172
dha_35.png,448,448,dha,16,23,211,181
dha_491.png,448,448,dha,13,0,215,183
dha_520.png,448,448,dha,41,44,193,192
dha_706.png,448,448,dha,35,33,182,168
dha_721.png,448,448,dha,6,28,203,185
dha_755.png,448,448,dha,34,23,223,193
dha_644.png,448,448,dha,33,29,189,171
dha_664.png,448,448,dha,38,21,191,160
dha_38.png,448,448,dha,48,47,187,200
dha_540.png,448,448,dha,31,35,184,181
dha_741.png,448,448,dha,50,51,193,187
dha_171.png,448,448,dha,30,23,184,157
dha_500.png,448,448,dha,60,49,200,179
dha_207.png,448,448,dha,27,23,174,177
dha_108.png,448,448,dha,32,14,197,166
dha_189.png,448,448,dha,49,33,196,178
dha_315.png,448,448,dha,4,0,223,179
dha_621.png,448,448,dha,119,37,273,127
dha_9.png,448,448,dha,92,44,230,117
dha_708.png,448,448,dha,8,29,189,190
dha_87.png,448,448,dha,16,3,195,174
dha_247.png,448,448,dha,49,50,187,194
dha_506.png,448,448,dha,16,36,183,183
dha_351.png,448,448,dha,35,28,182,172
dha_285.png,448,448,dha,45,18,190,166
dha_307.png,448,448,dha,28,25,180,188
dha_528.png,448,448,dha,51,18,195,119
dha_753.png,448,448,dha,36,17,189,184
dha_703.png,448,448,dha,29,21,194,182
dha_723.png,448,448,dha,27,12,209,179
dha_450.png,448,448,dha,79,27,230,122
dha_615.png,448,448,dha,28,24,200,188
dha_409.png,448,448,dha,94,34,214,100
dha_606.png,448,448,dha,19,9,205,193
dha_633.png,448,448,dha,21,21,189,160
dha_416.png,448,448,dha,38,21,191,160
dha_244.png,448,448,dha,26,59,179,223
dha_541.png,448,448,dha,13,0,218,208
dha_197.png,448,448,dha,24,27,201,193
dha_284.png,448,448,dha,23,42,197,191
dha_427.png,448,448,dha,38,26,178,157
dha_184.png,448,448,dha,37,11,198,169
dha_618.png,448,448,dha,27,44,185,171
dha_246.png,448,448,dha,43,34,196,187
dha_402.png,448,448,dha,39,20,189,159
dha_39.png,448,448,dha,25,15,196,181
dha_507.png,448,448,dha,48,36,191,180
dha_681.png,448,448,dha,27,24,205,191
dha_173.png,448,448,dha,17,8,196,166
dha_685.png,448,448,dha,35,27,204,196
dha_631.png,448,448,dha,35,29,169,163
dha_543.png,448,448,dha,41,31,190,160
dha_413.png,448,448,dha,27,61,168,220
dha_319.png,448,448,dha,35,13,193,169
dha_313.png,448,448,dha,59,56,189,176
dha_455.png,448,448,dha,54,37,179,166
dha_264.png,448,448,dha,31,28,198,183
dha_569.png,448,448,dha,23,41,194,177
dha_588.png,448,448,dha,10,24,199,190
dha_201.png,448,448,dha,44,27,201,182
dha_236.png,448,448,dha,49,29,201,182
dha_695.png,448,448,dha,27,19,197,184
dha_688.png,448,448,dha,33,30,188,183
dha_731.png,448,448,dha,107,46,217,131
dha_425.png,448,448,dha,80,20,241,111
dha_83.png,448,448,dha,31,12,193,188
dha_45.png,448,448,dha,35,36,179,168
dha_766.png,448,448,dha,29,29,185,179
dha_93.png,448,448,dha,34,36,182,173
dha_666.png,448,448,dha,110,35,279,115
dha_414.png,448,448,dha,8,11,210,195
dha_185.png,448,448,dha,37,34,169,156
dha_345.png,448,448,dha,24,16,198,183
dha_59.png,448,448,dha,24,36,197,183
dha_446.png,448,448,dha,31,7,193,189
dha_625.png,448,448,dha,36,39,201,189
dha_303.png,448,448,dha,31,25,191,177
dha_6.png,448,448,dha,24,15,192,153
dha_168.png,448,448,dha,21,29,203,192
dha_701.png,448,448,dha,40,37,198,180
dha_572.png,448,448,dha,23,21,177,184
dha_252.png,448,448,dha,33,21,188,156
dha_150.png,448,448,dha,63,37,219,146
dha_196.png,448,448,dha,45,15,190,165
dha_142.png,448,448,dha,31,13,198,162
dha_743.png,448,448,dha,19,44,192,172
dha_219.png,448,448,dha,32,26,184,150
dha_194.png,448,448,dha,26,27,202,189
dha_639.png,448,448,dha,51,39,179,155
dha_417.png,448,448,dha,25,24,194,170
dha_206.png,448,448,dha,35,34,170,156
dha_368.png,448,448,dha,21,7,197,159
dha_22.png,448,448,dha,45,40,192,187
dha_227.png,448,448,dha,29,26,190,180
dha_240.png,448,448,dha,51,38,179,155
dha_288.png,448,448,dha,52,25,229,120
dha_385.png,448,448,dha,20,27,202,182
dha_188.png,448,448,dha,12,11,200,159
dha_324.png,448,448,dha,83,49,229,143
dha_401.png,448,448,dha,23,34,197,184
dha_343.png,448,448,dha,22,26,189,181
dha_258.png,448,448,dha,30,43,191,177
dha_280.png,448,448,dha,34,31,185,178
dha_463.png,448,448,dha,20,61,172,221
dha_620.png,448,448,dha,22,31,189,181
dha_673.png,448,448,dha,35,21,191,185
dha_791.png,448,448,dha,22,31,198,176
dha_634.png,448,448,dha,29,27,188,173
dha_101.png,448,448,dha,25,18,178,182
dha_727.png,448,448,dha,35,37,182,173
dha_92.png,448,448,dha,24,38,190,183
dha_383.png,448,448,dha,38,21,191,160
dha_358.png,448,448,dha,19,16,206,202
dha_141.png,448,448,dha,38,31,178,145
dha_467.png,448,448,dha,32,39,180,175
dha_449.png,448,448,dha,23,1,206,174
dha_424.png,448,448,dha,16,29,192,182
dha_248.png,448,448,dha,39,38,210,197
dha_663.png,448,448,dha,59,52,194,177
dha_293.png,448,448,dha,47,25,190,179
dha_49.png,448,448,dha,34,31,185,172
dha_90.png,448,448,dha,39,25,188,155
dha_157.png,448,448,dha,28,29,185,173
dha_190.png,448,448,dha,23,42,197,191
dha_557.png,448,448,dha,37,41,186,180
dha_91.png,448,448,dha,28,6,196,192
dha_514.png,448,448,dha,22,23,198,187
dha_20.png,448,448,dha,20,27,202,182
dha_379.png,448,448,dha,21,10,201,180
dha_120.png,448,448,dha,40,44,195,192
dha_158.png,448,448,dha,38,44,192,180
dha_121.png,448,448,dha,49,29,201,182
dha_657.png,448,448,dha,22,57,171,223
dha_595.png,448,448,dha,47,39,183,160
dha_754.png,448,448,dha,32,26,184,150
dha_410.png,448,448,dha,26,13,188,165
dha_133.png,448,448,dha,44,30,187,154
dha_26.png,448,448,dha,54,54,207,177
dha_705.png,448,448,dha,47,30,184,168
dha_608.png,448,448,dha,23,41,176,171
dha_312.png,448,448,dha,24,20,175,174
dha_554.png,448,448,dha,23,42,175,171
dha_548.png,448,448,dha,81,55,234,139
dha_641.png,448,448,dha,49,35,182,149
dha_437.png,448,448,dha,23,55,168,221
dha_565.png,448,448,dha,28,26,188,175
dha_532.png,448,448,dha,42,11,195,173
dha_638.png,448,448,dha,38,9,200,171
dha_516.png,448,448,dha,37,34,170,156
dha_283.png,448,448,dha,15,22,196,187
dha_445.png,448,448,dha,17,8,212,210
dha_94.png,448,448,dha,35,18,193,165
dha_453.png,448,448,dha,22,0,209,172
dha_220.png,448,448,dha,19,22,207,171
dha_213.png,448,448,dha,27,23,174,177
dha_30.png,448,448,dha,30,27,189,180
dha_191.png,448,448,dha,102,15,243,125
dha_251.png,448,448,dha,34,31,185,172
dha_337.png,448,448,dha,25,41,187,173
dha_772.png,448,448,dha,38,12,198,165
dha_749.png,448,448,dha,48,50,194,190
dha_75.png,448,448,dha,26,37,173,166
dha_787.png,448,448,dha,29,28,175,182
dha_322.png,448,448,dha,28,34,183,176
dha_85.png,448,448,dha,34,33,197,181
dha_422.png,448,448,dha,28,25,192,185
dha_55.png,448,448,dha,59,56,189,176
dha_276.png,448,448,dha,54,37,179,166
dha_148.png,448,448,dha,11,22,200,202
dha_261.png,448,448,dha,32,28,170,166
dha_599.png,448,448,dha,33,38,193,181
dha_405.png,448,448,dha,35,36,179,168
dha_396.png,448,448,dha,19,17,206,201
dha_682.png,448,448,dha,19,12,201,196
dha_217.png,448,448,dha,41,31,190,160
dha_24.png,448,448,dha,28,28,198,173
dha_382.png,448,448,dha,22,28,217,211
dha_375.png,448,448,dha,29,32,174,171
dha_160.png,448,448,dha,29,30,198,188
dha_399.png,448,448,dha,40,14,195,165
dha_32.png,448,448,dha,55,44,178,156
dha_420.png,448,448,dha,24,45,191,173
dha_100.png,448,448,dha,48,42,205,176
dha_434.png,448,448,dha,33,26,186,173
dha_655.png,448,448,dha,52,39,178,155
dha_679.png,448,448,dha,41,22,207,187
dha_447.png,448,448,dha,60,58,191,171
dha_451.png,448,448,dha,78,21,264,143
dha_699.png,448,448,dha,40,29,187,156
dha_717.png,448,448,dha,17,29,205,191
dha_544.png,448,448,dha,25,43,192,186
dha_372.png,448,448,dha,35,37,185,186
dha_722.png,448,448,dha,52,49,201,181
dha_155.png,448,448,dha,29,24,200,185
dha_466.png,448,448,dha,34,33,185,178
dha_111.png,448,448,dha,49,50,194,187
dha_250.png,448,448,dha,32,16,194,165
dha_268.png,448,448,dha,94,54,208,124
dha_408.png,448,448,dha,38,14,198,165
dha_676.png,448,448,dha,31,35,180,181
dha_7.png,448,448,dha,26,22,202,189
dha_614.png,448,448,dha,28,19,187,163
dha_604.png,448,448,dha,79,42,209,123
dha_700.png,448,448,dha,33,37,194,173
dha_46.png,448,448,dha,22,18,200,183
dha_566.png,448,448,dha,70,36,212,126
dha_67.png,448,448,dha,0,15,223,207
dha_719.png,448,448,dha,34,18,194,159
dha_376.png,448,448,dha,6,9,220,213
dha_370.png,448,448,dha,47,30,185,168
dha_774.png,448,448,dha,26,25,176,182
dha_577.png,448,448,dha,25,27,194,170
dha_314.png,448,448,dha,31,25,191,177
dha_325.png,448,448,dha,27,22,197,171
dha_502.png,448,448,dha,106,20,218,113
dha_423.png,448,448,dha,60,50,200,177
dha_659.png,448,448,dha,59,50,172,167
dha_114.png,448,448,dha,26,25,204,188
dha_435.png,448,448,dha,28,34,183,176
dha_163.png,448,448,dha,67,37,239,119
dha_42.png,448,448,dha,29,21,194,182
dha_364.png,448,448,dha,39,45,192,180
dha_262.png,448,448,dha,17,36,181,180
dha_650.png,448,448,dha,28,25,180,188
dha_107.png,448,448,dha,47,42,206,176
dha_225.png,448,448,dha,59,50,170,162
dha_12.png,448,448,dha,30,39,193,183
dha_265.png,448,448,dha,58,55,197,175
dha_768.png,448,448,dha,34,36,182,173
dha_610.png,448,448,dha,24,27,201,193
dha_367.png,448,448,dha,23,9,252,109
dha_110.png,448,448,dha,40,34,198,188
dha_292.png,448,448,dha,28,19,187,163
dha_773.png,448,448,dha,7,47,194,223
dha_102.png,448,448,dha,34,33,185,178
dha_431.png,448,448,dha,30,25,192,177
dha_181.png,448,448,dha,60,55,196,174
dha_170.png,448,448,dha,28,27,192,184
dha_513.png,448,448,dha,38,40,192,181
dha_339.png,448,448,dha,54,33,179,170
dha_286.png,448,448,dha,34,33,192,167
dha_493.png,448,448,dha,38,34,197,194
dha_751.png,448,448,dha,37,11,198,169
dha_28.png,448,448,dha,52,39,178,155
dha_496.png,448,448,dha,48,36,191,180
dha_149.png,448,448,dha,34,33,192,167
dha_136.png,448,448,dha,39,23,193,153
dha_71.png,448,448,dha,27,23,174,177
dha_4.png,448,448,dha,2,2,205,218
dha_147.png,448,448,dha,58,47,196,183
dha_430.png,448,448,dha,20,27,202,182
dha_563.png,448,448,dha,35,21,191,185
dha_386.png,448,448,dha,28,27,176,182
dha_530.png,448,448,dha,32,38,199,187
dha_499.png,448,448,dha,59,56,189,176
dha_763.png,448,448,dha,30,32,189,186
dha_214.png,448,448,dha,36,19,193,162
dha_89.png,448,448,dha,18,3,204,168
dha_216.png,448,448,dha,75,40,240,152
dha_406.png,448,448,dha,36,35,182,167
dha_476.png,448,448,dha,37,34,170,156
dha_575.png,448,448,dha,14,21,184,179
dha_485.png,448,448,dha,53,50,197,186
dha_439.png,448,448,dha,26,61,169,221
dha_300.png,448,448,dha,30,9,196,191
dha_25.png,448,448,dha,49,30,181,168
dha_352.png,448,448,dha,22,24,188,191
dha_712.png,448,448,dha,33,29,184,170
dha_438.png,448,448,dha,60,57,191,172
dha_245.png,448,448,dha,21,37,194,187
dha_162.png,448,448,dha,53,41,181,160
dha_537.png,448,448,dha,36,17,189,184
dha_800.png,448,448,dha,29,101,231,201
dha_759.png,448,448,dha,29,29,185,179
dha_568.png,448,448,dha,97,36,228,134
dha_40.png,448,448,dha,31,30,190,183
dha_177.png,448,448,dha,33,8,201,173
dha_167.png,448,448,dha,17,21,200,196
dha_534.png,448,448,dha,32,29,187,174
dha_488.png,448,448,dha,31,25,185,151
dha_394.png,448,448,dha,27,39,187,181
dha_468.png,448,448,dha,49,33,196,178
dha_144.png,448,448,dha,18,14,198,192
dha_127.png,448,448,dha,29,29,185,179
dha_253.png,448,448,dha,3,29,192,186
dha_74.png,448,448,dha,41,15,195,164
dha_384.png,448,448,dha,48,47,187,200
dha_498.png,448,448,dha,36,20,186,180
dha_238.png,448,448,dha,29,32,185,168
dha_198.png,448,448,dha,57,53,192,182
dha_392.png,448,448,dha,24,31,191,179
dha_355.png,448,448,dha,64,37,243,156
dha_5.png,448,448,dha,25,18,178,182
dha_291.png,448,448,dha,33,37,187,186
dha_419.png,448,448,dha,22,39,176,173
dha_369.png,448,448,dha,51,38,179,157
dha_756.png,448,448,dha,39,25,188,155
dha_793.png,448,448,dha,27,44,185,171
dha_159.png,448,448,dha,16,33,202,185
dha_656.png,448,448,dha,33,21,188,156
dha_270.png,448,448,dha,16,0,202,208
dha_510.png,448,448,dha,26,9,209,168
dha_16.png,448,448,dha,34,30,185,179
dha_359.png,448,448,dha,89,24,243,132
dha_56.png,448,448,dha,23,18,177,174
dha_104.png,448,448,dha,32,28,190,172
dha_128.png,448,448,dha,35,14,194,190
dha_393.png,448,448,dha,17,6,196,165
dha_356.png,448,448,dha,24,23,184,193
dha_677.png,448,448,dha,19,13,183,186
dha_594.png,448,448,dha,36,21,186,180
dha_60.png,448,448,dha,41,43,197,203
dha_585.png,448,448,dha,38,35,174,151
dha_665.png,448,448,dha,37,42,192,180
dha_735.png,448,448,dha,25,26,211,212
dha_740.png,448,448,dha,30,27,189,180
dha_767.png,448,448,dha,9,28,188,187
dha_17.png,448,448,dha,24,8,211,178
dha_377.png,448,448,dha,27,44,185,171
dha_732.png,448,448,dha,33,32,204,200
dha_129.png,448,448,dha,34,40,200,187
dha_550.png,448,448,dha,27,0,211,175
dha_555.png,448,448,dha,20,17,198,187
dha_65.png,448,448,dha,30,20,199,163
dha_126.png,448,448,dha,48,42,205,176
dha_374.png,448,448,dha,39,25,189,156
dha_296.png,448,448,dha,17,36,204,187
dha_613.png,448,448,dha,40,14,195,165
dha_347.png,448,448,dha,11,0,213,198
dha_212.png,448,448,dha,46,32,184,151
dha_789.png,448,448,dha,51,35,194,130
dha_54.png,448,448,dha,29,21,194,182
dha_458.png,448,448,dha,8,29,189,190
dha_553.png,448,448,dha,85,27,195,133
dha_535.png,448,448,dha,12,14,214,207
dha_112.png,448,448,dha,31,17,194,187
dha_777.png,448,448,dha,26,23,194,187
dha_195.png,448,448,dha,13,12,187,187
dha_287.png,448,448,dha,24,33,192,188
dha_44.png,448,448,dha,20,39,179,177
dha_697.png,448,448,dha,28,8,201,173
dha_785.png,448,448,dha,34,21,193,160
dha_37.png,448,448,dha,55,51,205,177
dha_353.png,448,448,dha,22,31,198,176
dha_302.png,448,448,dha,59,0,214,164
dha_742.png,448,448,dha,28,23,174,166
dha_81.png,448,448,dha,48,47,187,200
dha_203.png,448,448,dha,14,29,208,192
dha_597.png,448,448,dha,18,12,211,199
dha_709.png,448,448,dha,21,11,208,165
dha_334.png,448,448,dha,27,22,213,208
dha_326.png,448,448,dha,48,36,191,180
dha_730.png,448,448,dha,58,55,197,175
dha_210.png,448,448,dha,13,21,213,201
dha_495.png,448,448,dha,32,28,190,172
dha_602.png,448,448,dha,25,31,202,177
dha_99.png,448,448,dha,111,41,256,123
dha_407.png,448,448,dha,53,39,177,161
dha_122.png,448,448,dha,37,41,186,180
dha_175.png,448,448,dha,20,33,194,181
dha_205.png,448,448,dha,27,24,191,179
dha_462.png,448,448,dha,36,20,186,180
dha_440.png,448,448,dha,35,14,194,190
dha_653.png,448,448,dha,37,13,199,165
dha_518.png,448,448,dha,19,27,193,188
dha_400.png,448,448,dha,38,21,191,160
dha_224.png,448,448,dha,27,23,174,177
dha_193.png,448,448,dha,35,34,174,155
dha_734.png,448,448,dha,30,32,189,186
dha_471.png,448,448,dha,87,17,217,135
dha_770.png,448,448,dha,43,18,192,162
dha_166.png,448,448,dha,35,21,191,185
dha_524.png,448,448,dha,24,11,206,168
dha_796.png,448,448,dha,33,11,191,186
dha_591.png,448,448,dha,2,1,195,195
dha_782.png,448,448,dha,29,47,187,171
dha_21.png,448,448,dha,37,32,170,158
dha_15.png,448,448,dha,31,35,184,181
dha_373.png,448,448,dha,23,42,175,171
dha_483.png,448,448,dha,30,16,193,161
dha_501.png,448,448,dha,28,25,204,185
dha_652.png,448,448,dha,38,18,210,190
dha_223.png,448,448,dha,51,29,179,154
dha_696.png,448,448,dha,31,17,192,161
dha_522.png,448,448,dha,18,35,192,177
dha_230.png,448,448,dha,13,15,186,185
dha_36.png,448,448,dha,25,27,194,170
dha_487.png,448,448,dha,30,15,198,161
dha_418.png,448,448,dha,353,300,0,0
dha_254.png,448,448,dha,27,17,196,183
dha_161.png,448,448,dha,33,29,189,171
dha_660.png,448,448,dha,80,42,212,133
dha_761.png,448,448,dha,19,25,201,176
dha_97.png,448,448,dha,17,12,201,189
dha_234.png,448,448,dha,35,37,182,173
dha_80.png,448,448,dha,25,19,175,179
dha_125.png,448,448,dha,28,0,199,173
dha_448.png,448,448,dha,136,27,305,125
dha_398.png,448,448,dha,29,8,196,191
dha_771.png,448,448,dha,27,17,195,187
dha_72.png,448,448,dha,24,34,211,212
dha_84.png,448,448,dha,4,12,217,194
dha_1.png,448,448,dha,33,30,184,170
dha_494.png,448,448,dha,45,44,202,187
dha_545.png,448,448,dha,30,33,196,173
dha_627.png,448,448,dha,17,19,202,176
dha_691.png,448,448,dha,82,29,224,119
dha_635.png,448,448,dha,23,32,192,186
dha_221.png,448,448,dha,54,50,199,180
dha_587.png,448,448,dha,30,7,203,169
dha_470.png,448,448,dha,40,19,196,159
dha_624.png,448,448,dha,35,20,183,180
dha_661.png,448,448,dha,28,32,198,172
dha_523.png,448,448,dha,23,21,200,182
dha_116.png,448,448,dha,38,43,197,185
dha_648.png,448,448,dha,9,15,213,194
dha_172.png,448,448,dha,43,19,192,159
dha_124.png,448,448,dha,31,31,182,186
dha_456.png,448,448,dha,52,39,178,155
dha_632.png,448,448,dha,23,23,191,188
dha_335.png,448,448,dha,35,18,193,165
dha_715.png,448,448,dha,24,34,199,187
dha_526.png,448,448,dha,19,1,212,174
dha_241.png,448,448,dha,27,18,196,183
dha_11.png,448,448,dha,25,61,170,221
dha_183.png,448,448,dha,31,38,181,176
dha_263.png,448,448,dha,27,22,197,171
dha_131.png,448,448,dha,28,24,200,188
dha_511.png,448,448,dha,13,8,192,201
dha_260.png,448,448,dha,49,46,199,180
dha_643.png,448,448,dha,29,35,196,188
dha_169.png,448,448,dha,13,27,215,183
dha_441.png,448,448,dha,20,21,223,209
dha_395.png,448,448,dha,18,43,200,186
dha_208.png,448,448,dha,41,44,193,192
dha_320.png,448,448,dha,27,35,197,187
dha_70.png,448,448,dha,51,32,179,154
dha_47.png,448,448,dha,12,30,198,185
dha_34.png,448,448,dha,32,26,187,177
dha_647.png,448,448,dha,25,43,192,186
dha_51.png,448,448,dha,27,18,200,178
dha_619.png,448,448,dha,25,29,176,178
dha_130.png,448,448,dha,85,49,173,104
dha_140.png,448,448,dha,30,39,193,183
dha_132.png,448,448,dha,41,18,190,161
dha_156.png,448,448,dha,47,28,201,183
dha_77.png,448,448,dha,11,0,213,198
dha_229.png,448,448,dha,31,35,180,181
dha_748.png,448,448,dha,29,47,187,171
dha_378.png,448,448,dha,29,35,196,188
dha_109.png,448,448,dha,34,44,203,201
dha_539.png,448,448,dha,19,23,208,195
dha_381.png,448,448,dha,41,18,190,161
dha_737.png,448,448,dha,92,28,266,127
dha_573.png,448,448,dha,33,8,201,173
dha_66.png,448,448,dha,21,30,197,193
dha_8.png,448,448,dha,25,18,186,195
dha_760.png,448,448,dha,49,50,187,194
dha_512.png,448,448,dha,27,18,189,151
dha_138.png,448,448,dha,17,36,181,177
dha_684.png,448,448,dha,20,17,184,192
dha_134.png,448,448,dha,21,18,204,178
dha_477.png,448,448,dha,23,24,179,178
dha_578.png,448,448,dha,62,20,279,186
dha_69.png,448,448,dha,35,23,195,165
dha_592.png,448,448,dha,48,36,191,183
dha_469.png,448,448,dha,25,27,194,170
dha_331.png,448,448,dha,54,53,198,177
dha_363.png,448,448,dha,14,13,199,165
dha_115.png,448,448,dha,20,41,198,192
dha_387.png,448,448,dha,57,46,175,157
dha_186.png,448,448,dha,29,31,198,188
dha_118.png,448,448,dha,49,33,196,178
dha_316.png,448,448,dha,32,6,205,170
dha_562.png,448,448,dha,30,0,207,170
dha_454.png,448,448,dha,49,50,194,187
dha_338.png,448,448,dha,41,15,195,164
ga_394.png,448,448,ga,72,27,233,118
ga_795.png,448,448,ga,40,36,169,202
ga_355.png,448,448,ga,18,0,183,168
ga_710.png,448,448,ga,70,40,171,167
ga_536.png,448,448,ga,42,63,203,176
ga_522.png,448,448,ga,33,21,162,173
ga_465.png,448,448,ga,14,18,155,182
ga_480.png,448,448,ga,55,28,165,130
ga_152.png,448,448,ga,56,45,163,155
ga_372.png,448,448,ga,76,40,174,117
ga_49.png,448,448,ga,38,41,176,166
ga_675.png,448,448,ga,34,28,153,180
ga_146.png,448,448,ga,2,15,179,185
ga_120.png,448,448,ga,35,14,151,180
ga_553.png,448,448,ga,47,43,157,164
ga_10.png,448,448,ga,4,19,177,177
ga_316.png,448,448,ga,23,36,165,164
ga_43.png,448,448,ga,19,19,207,176
ga_407.png,448,448,ga,64,27,177,127
ga_401.png,448,448,ga,39,44,171,188
ga_45.png,448,448,ga,47,40,157,168
ga_454.png,448,448,ga,43,43,170,190
ga_356.png,448,448,ga,59,13,171,132
ga_388.png,448,448,ga,65,37,162,126
ga_727.png,448,448,ga,48,39,148,192
ga_347.png,448,448,ga,38,39,164,167
ga_185.png,448,448,ga,59,45,168,158
ga_4.png,448,448,ga,41,58,163,178
ga_797.png,448,448,ga,40,44,173,164
ga_192.png,448,448,ga,16,2,166,142
ga_631.png,448,448,ga,54,21,156,174
ga_422.png,448,448,ga,33,15,153,195
ga_652.png,448,448,ga,52,36,171,172
ga_324.png,448,448,ga,46,41,163,176
ga_293.png,448,448,ga,46,33,163,189
ga_235.png,448,448,ga,54,32,143,167
ga_98.png,448,448,ga,38,42,173,195
ga_433.png,448,448,ga,93,26,320,156
ga_592.png,448,448,ga,54,49,152,169
ga_212.png,448,448,ga,57,49,246,113
ga_477.png,448,448,ga,21,25,166,168
ga_389.png,448,448,ga,13,27,140,179
ga_348.png,448,448,ga,119,69,256,168
ga_728.png,448,448,ga,94,39,181,105
ga_187.png,448,448,ga,0,0,193,193
ga_742.png,448,448,ga,46,43,182,160
ga_618.png,448,448,ga,33,25,174,190
ga_468.png,448,448,ga,56,26,154,131
ga_193.png,448,448,ga,24,25,173,172
ga_589.png,448,448,ga,64,35,168,96
ga_55.png,448,448,ga,48,68,197,172
ga_691.png,448,448,ga,52,37,170,171
ga_297.png,448,448,ga,45,59,159,174
ga_607.png,448,448,ga,33,18,163,130
